R-CFA-2730664.1,UNC79:UNC80:NALCN transports Na+ extracellular region to cytosol,R-CFA-2730661.1,NALCN [plasma membrane],F6XK54,UniProt:F6XK54
R-CFA-2730664.1,UNC79:UNC80:NALCN transports Na+ extracellular region to cytosol,R-CFA-2730660.1,UNC79 [plasma membrane],F1PKX0,UniProt:F1PKX0
R-CFA-2730664.1,UNC79:UNC80:NALCN transports Na+ extracellular region to cytosol,R-CFA-2730663.1,UNC80 [plasma membrane],F1PR53,UniProt:F1PR53
R-MMU-2730664.1,UNC79:UNC80:NALCN transports Na+ extracellular region to cytosol,R-MMU-2730661.1,Nalcn [plasma membrane],Q8BXR5,UniProt:Q8BXR5
R-MMU-2730664.1,UNC79:UNC80:NALCN transports Na+ extracellular region to cytosol,R-MMU-2730660.1,Unc79 [plasma membrane],Q0KK59,UniProt:Q0KK59
R-MMU-2730664.1,UNC79:UNC80:NALCN transports Na+ extracellular region to cytosol,R-MMU-2730663.1,Unc80 [plasma membrane],Q8BLN6,UniProt:Q8BLN6
R-HSA-2730664.3,UNC79:UNC80:NALCN transports Na+ extracellular region to cytosol,R-HSA-2730661.1,NALCN [plasma membrane],Q8IZF0,UniProt:Q8IZF0 NALCN
R-HSA-2730664.3,UNC79:UNC80:NALCN transports Na+ extracellular region to cytosol,R-HSA-2730660.1,UNC79 [plasma membrane],Q9P2D8,UniProt:Q9P2D8 UNC79
R-HSA-2730664.3,UNC79:UNC80:NALCN transports Na+ extracellular region to cytosol,R-HSA-2730663.1,UNC80 [plasma membrane],Q8N2C7,UniProt:Q8N2C7 UNC80
R-DME-425661.1,"SLC8A1,2,3 exchange 3Na+ for Ca2+",R-DME-425681.1,Calx [plasma membrane],A0A0B4K6E2,UniProt:A0A0B4K6E2
R-DME-8876312.1,"SLC5A12 cotransports Na+ with LACT, PYR, NCA from extracellular region to cytosol",R-DME-5215942.1,dSLC5A1 [plasma membrane],Q7K3Q2,UniProt:Q7K3Q2
R-GGA-8876312.1,"SLC5A12 cotransports Na+ with LACT, PYR, NCA from extracellular region to cytosol",R-GGA-5215942.1,SLC5A12 [plasma membrane],F1NJG7,UniProt:F1NJG7
R-XTR-8876312.1,"SLC5A12 cotransports Na+ with LACT, PYR, NCA from extracellular region to cytosol",R-XTR-5215942.1,slc5a12 [plasma membrane],A0A6I8R6K5,UniProt:A0A6I8R6K5
R-DRE-8876312.1,"SLC5A12 cotransports Na+ with LACT, PYR, NCA from extracellular region to cytosol",R-DRE-5215942.1,slc5a12 [plasma membrane],Q7T384,UniProt:Q7T384
R-SSC-8876312.1,"SLC5A12 cotransports Na+ with LACT, PYR, NCA from extracellular region to cytosol",R-SSC-5215942.1,SLC5A12 [plasma membrane],F1SFZ7,UniProt:F1SFZ7
R-BTA-8876312.1,"SLC5A12 cotransports Na+ with LACT, PYR, NCA from extracellular region to cytosol",R-BTA-5215942.1,SLC5A12 [plasma membrane],A7MBD8,UniProt:A7MBD8
R-CFA-8876312.1,"SLC5A12 cotransports Na+ with LACT, PYR, NCA from extracellular region to cytosol",R-CFA-5215942.1,SLC5A12 [plasma membrane],F1P9I1,UniProt:F1P9I1
R-RNO-8876312.1,"SLC5A12 cotransports Na+ with LACT, PYR, NCA from extracellular region to cytosol",R-RNO-5215942.1,Slc5a12 [plasma membrane],F1LWL8,UniProt:F1LWL8
R-MMU-8876312.1,"SLC5A12 cotransports Na+ with LACT, PYR, NCA from extracellular region to cytosol",R-MMU-5215942.1,Slc5a12 [plasma membrane],Q49B93,UniProt:Q49B93
R-HSA-8876312.1,"SLC5A12 cotransports Na+ with LACT, PYR, NCA from extracellular region to cytosol",R-HSA-5215942.1,SLC5A12 [plasma membrane],Q1EHB4,UniProt:Q1EHB4 SLC5A12
R-DRE-428609.1,Type I Na+-coupled phosphate co-transport,R-DRE-433658.1,SLC17A1 [plasma membrane],E7F467,UniProt:E7F467
R-SSC-428609.1,Type I Na+-coupled phosphate co-transport,R-SSC-433658.1,SLC17A1 [plasma membrane],Q7YQJ7,UniProt:Q7YQJ7
R-BTA-428609.1,Type I Na+-coupled phosphate co-transport,R-BTA-433658.1,SLC17A1 [plasma membrane],F1N6Z8,UniProt:F1N6Z8
R-CFA-428609.1,Type I Na+-coupled phosphate co-transport,R-CFA-433658.1,SLC17A1 [plasma membrane],E2R679,UniProt:E2R679
R-RNO-428609.1,Type I Na+-coupled phosphate co-transport,R-RNO-433658.1,Slc17a1 [plasma membrane],Q62795,UniProt:Q62795
R-MMU-428609.1,Type I Na+-coupled phosphate co-transport,R-MMU-433658.1,Slc17a1 [plasma membrane],Q61983,UniProt:Q61983
R-HSA-428609.1,Type I Na+-coupled phosphate co-transport,R-HSA-433658.1,SLC17A1 [plasma membrane],Q14916,UniProt:Q14916 SLC17A1
R-CEL-429591.1,SLC5A5 cotransports Na+ with I- from extracellular region to cytosol,R-CEL-209833.1,SLC5A5 [plasma membrane],Q23616,UniProt:Q23616
R-GGA-429591.1,SLC5A5 cotransports Na+ with I- from extracellular region to cytosol,R-GGA-209833.1,SLC5A5 [plasma membrane],A0A3Q2UFU3,UniProt:A0A3Q2UFU3
R-XTR-429591.1,SLC5A5 cotransports Na+ with I- from extracellular region to cytosol,R-XTR-209833.1,slc5a5 [plasma membrane],F6RW14,UniProt:F6RW14
R-DRE-429591.1,SLC5A5 cotransports Na+ with I- from extracellular region to cytosol,R-DRE-209833.1,SLC5A5 [plasma membrane],A4IG60,UniProt:A4IG60
R-SSC-429591.1,SLC5A5 cotransports Na+ with I- from extracellular region to cytosol,R-SSC-209833.1,SLC5A5 [plasma membrane],A0A287AIH3,UniProt:A0A287AIH3
R-BTA-429591.1,SLC5A5 cotransports Na+ with I- from extracellular region to cytosol,R-BTA-209833.1,SLC5A5 [plasma membrane],F1MT46,UniProt:F1MT46
R-CFA-429591.1,SLC5A5 cotransports Na+ with I- from extracellular region to cytosol,R-CFA-209833.1,SLC5A5 [plasma membrane],E2RMU7,UniProt:E2RMU7
R-RNO-429591.1,SLC5A5 cotransports Na+ with I- from extracellular region to cytosol,R-RNO-209833.1,Slc5a5 [plasma membrane],Q63008,UniProt:Q63008
R-MMU-429591.1,SLC5A5 cotransports Na+ with I- from extracellular region to cytosol,R-MMU-209833.1,Slc5a5 [plasma membrane],Q99PN0,UniProt:Q99PN0
R-HSA-429591.1,SLC5A5 cotransports Na+ with I- from extracellular region to cytosol,R-HSA-209833.1,SLC5A5 [plasma membrane],Q92911,UniProt:Q92911 SLC5A5
R-DME-425994.1,Na+/H+ exchanger transport (at cell membrane),R-DME-425975.1,Nhe2 [plasma membrane],B7YZY2,UniProt:B7YZY2
R-DME-352371.1,"SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine",R-DME-352349.1,Eaat1 [plasma membrane],A0A6H2EJK0,UniProt:A0A6H2EJK0
R-GGA-352371.1,"SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine",R-GGA-352349.1,SLC1A4 [plasma membrane],E1BRV6,UniProt:E1BRV6
R-XTR-352371.1,"SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine",R-XTR-352349.1,slc1a4 [plasma membrane],F6QUP8,UniProt:F6QUP8
R-DRE-352371.1,"SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine",R-DRE-352349.1,SLC1A4 [plasma membrane],D7RVS1,UniProt:D7RVS1
R-SSC-352371.1,"SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine",R-SSC-352349.1,SLC1A4 [plasma membrane],I3LAL2,UniProt:I3LAL2
R-BTA-352371.1,"SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine",R-BTA-352349.1,SLC1A4 [plasma membrane],A2VDL4,UniProt:A2VDL4
R-CFA-352371.1,"SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine",R-CFA-352349.1,SLC1A4 [plasma membrane],F1Q0H9,UniProt:F1Q0H9
R-RNO-352371.1,"SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine",R-RNO-352349.1,Slc1a4 [plasma membrane],Q76GL9,UniProt:Q76GL9
R-MMU-352371.1,"SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine",R-MMU-352349.1,Slc1a4 [plasma membrane],O35874,UniProt:O35874
R-HSA-352371.1,"SLC1A4-mediated exchange of extracellular threonine for cytosolic alanine, serine, or cysteine",R-HSA-352349.1,SLC1A4 [plasma membrane],P43007,UniProt:P43007 SLC1A4
R-XTR-352182.1,"SLC38A5-mediated uptake of glutamine, histidine, asparagine, and serine",R-XTR-352167.1,slc38a5 [plasma membrane],A0A6I8SG19,UniProt:A0A6I8SG19
R-DRE-352182.1,"SLC38A5-mediated uptake of glutamine, histidine, asparagine, and serine",R-DRE-352167.1,slc38a3 [plasma membrane],Q6DG25,UniProt:Q6DG25
R-SSC-352182.1,"SLC38A5-mediated uptake of glutamine, histidine, asparagine, and serine",R-SSC-352167.1,SLC38A5 [plasma membrane],A0A287B8G2,UniProt:A0A287B8G2
R-BTA-352182.1,"SLC38A5-mediated uptake of glutamine, histidine, asparagine, and serine",R-BTA-352167.1,SLC38A5 [plasma membrane],Q5E9S9,UniProt:Q5E9S9
R-CFA-352182.1,"SLC38A5-mediated uptake of glutamine, histidine, asparagine, and serine",R-CFA-352167.1,SLC38A5 [plasma membrane],F1PJV8,UniProt:F1PJV8
R-RNO-352182.1,"SLC38A5-mediated uptake of glutamine, histidine, asparagine, and serine",R-RNO-352167.1,Slc38a5 [plasma membrane],A2VCW5,UniProt:A2VCW5
R-MMU-352182.1,"SLC38A5-mediated uptake of glutamine, histidine, asparagine, and serine",R-MMU-352167.1,Slc38a5 [plasma membrane],Q3U1J0,UniProt:Q3U1J0
R-HSA-352182.2,"SLC38A5-mediated uptake of glutamine, histidine, asparagine, and serine",R-HSA-352167.1,SLC38A5 [plasma membrane],Q8WUX1,UniProt:Q8WUX1 SLC38A5
R-GGA-352119.1,SLC38A1 (ATA1)-mediated uptake of neutral amino acids,R-GGA-212663.1,SLC38A1 [plasma membrane],F1NYN5,UniProt:F1NYN5
R-XTR-352119.1,SLC38A1 (ATA1)-mediated uptake of neutral amino acids,R-XTR-212663.1,slc38a1 [plasma membrane],A0A6I8SU71,UniProt:A0A6I8SU71
R-BTA-352119.1,SLC38A1 (ATA1)-mediated uptake of neutral amino acids,R-BTA-212663.1,SLC38A1 [plasma membrane],F1MTX9,UniProt:F1MTX9
R-CFA-352119.1,SLC38A1 (ATA1)-mediated uptake of neutral amino acids,R-CFA-212663.1,SLC38A1 [plasma membrane],F6XT35,UniProt:F6XT35
R-RNO-352119.1,SLC38A1 (ATA1)-mediated uptake of neutral amino acids,R-RNO-212663.1,Slc38a1 [plasma membrane],Q9JM15,UniProt:Q9JM15
R-MMU-352119.1,SLC38A1 (ATA1)-mediated uptake of neutral amino acids,R-MMU-212663.1,Slc38a1 [plasma membrane],Q8K2P7,UniProt:Q8K2P7
R-HSA-352119.1,SLC38A1 (ATA1)-mediated uptake of neutral amino acids,R-HSA-212663.1,SLC38A1 [plasma membrane],Q9H2H9,UniProt:Q9H2H9 SLC38A1
R-GGA-352174.1,"SLC38A3-mediated uptake of glutamine, histidine, asparagine, and alanine",R-GGA-352171.1,SLC38A3 [plasma membrane],R4GIH6,UniProt:R4GIH6
R-DRE-352174.1,"SLC38A3-mediated uptake of glutamine, histidine, asparagine, and alanine",R-DRE-352171.1,SLC38A3 [plasma membrane],A0A2R8Q531,UniProt:A0A2R8Q531
R-SSC-352174.1,"SLC38A3-mediated uptake of glutamine, histidine, asparagine, and alanine",R-SSC-352171.1,SLC38A3 [plasma membrane],A0A480TWG2,UniProt:A0A480TWG2
R-BTA-352174.1,"SLC38A3-mediated uptake of glutamine, histidine, asparagine, and alanine",R-BTA-352171.1,SLC38A3 [plasma membrane],F1MXZ5,UniProt:F1MXZ5
R-CFA-352174.1,"SLC38A3-mediated uptake of glutamine, histidine, asparagine, and alanine",R-CFA-352171.1,SLC38A3 [plasma membrane],E2R7Z7,UniProt:E2R7Z7
R-RNO-352174.1,"SLC38A3-mediated uptake of glutamine, histidine, asparagine, and alanine",R-RNO-352171.1,Slc38a3 [plasma membrane],Q9JHZ9,UniProt:Q9JHZ9
R-MMU-352174.1,"SLC38A3-mediated uptake of glutamine, histidine, asparagine, and alanine",R-MMU-352171.1,Slc38a3 [plasma membrane],Q9DCP2,UniProt:Q9DCP2
R-HSA-352174.1,"SLC38A3-mediated uptake of glutamine, histidine, asparagine, and alanine",R-HSA-352171.1,SLC38A3 [plasma membrane],Q99624,UniProt:Q99624 SLC38A3
R-DME-352364.1,"SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine",R-DME-352349.1,Eaat1 [plasma membrane],A0A6H2EJK0,UniProt:A0A6H2EJK0
R-GGA-352364.1,"SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine",R-GGA-352349.1,SLC1A4 [plasma membrane],E1BRV6,UniProt:E1BRV6
R-XTR-352364.1,"SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine",R-XTR-352349.1,slc1a4 [plasma membrane],F6QUP8,UniProt:F6QUP8
R-DRE-352364.1,"SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine",R-DRE-352349.1,SLC1A4 [plasma membrane],D7RVS1,UniProt:D7RVS1
R-SSC-352364.1,"SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine",R-SSC-352349.1,SLC1A4 [plasma membrane],I3LAL2,UniProt:I3LAL2
R-BTA-352364.1,"SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine",R-BTA-352349.1,SLC1A4 [plasma membrane],A2VDL4,UniProt:A2VDL4
R-CFA-352364.1,"SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine",R-CFA-352349.1,SLC1A4 [plasma membrane],F1Q0H9,UniProt:F1Q0H9
R-RNO-352364.1,"SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine",R-RNO-352349.1,Slc1a4 [plasma membrane],Q76GL9,UniProt:Q76GL9
R-MMU-352364.1,"SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine",R-MMU-352349.1,Slc1a4 [plasma membrane],O35874,UniProt:O35874
R-HSA-352364.1,"SLC1A4-mediated exchange of extracellular alanine for cytosolic serine, threonine, or cysteine",R-HSA-352349.1,SLC1A4 [plasma membrane],P43007,UniProt:P43007 SLC1A4
R-GGA-352108.1,SLC38A2 (ATA2)-mediated uptake of neutral amino acids,R-GGA-352093.1,SLC38A2 [plasma membrane],A0A3Q2U4T5,UniProt:A0A3Q2U4T5
R-XTR-352108.1,SLC38A2 (ATA2)-mediated uptake of neutral amino acids,R-XTR-352093.1,slc38a2 [plasma membrane],F7CPA5,UniProt:F7CPA5
R-DRE-352108.1,SLC38A2 (ATA2)-mediated uptake of neutral amino acids,R-DRE-352093.1,SLC38A2 [plasma membrane],Q5SPB1,UniProt:Q5SPB1
R-SSC-352108.1,SLC38A2 (ATA2)-mediated uptake of neutral amino acids,R-SSC-352093.1,SLC38A2 [plasma membrane],A0A288CFU8,UniProt:A0A288CFU8
R-BTA-352108.1,SLC38A2 (ATA2)-mediated uptake of neutral amino acids,R-BTA-352093.1,SLC38A2 [plasma membrane],A2VE31,UniProt:A2VE31
R-CFA-352108.1,SLC38A2 (ATA2)-mediated uptake of neutral amino acids,R-CFA-352093.1,SLC38A2 [plasma membrane],J9P955,UniProt:J9P955
R-RNO-352108.1,SLC38A2 (ATA2)-mediated uptake of neutral amino acids,R-RNO-352093.1,SLC38A2 [plasma membrane],Q9JHE5,UniProt:Q9JHE5
R-MMU-352108.1,SLC38A2 (ATA2)-mediated uptake of neutral amino acids,R-MMU-352093.1,SLC38A2 [plasma membrane],Q8CFE6,UniProt:Q8CFE6
R-HSA-352108.1,SLC38A2 (ATA2)-mediated uptake of neutral amino acids,R-HSA-352093.1,SLC38A2 [plasma membrane],Q96QD8,UniProt:Q96QD8 SLC38A2
R-DME-379426.1,SLC7A6 (y+LAT2)-mediated exchange of extracellular leucine for cytosolic arginine,R-DME-352179.1,CD98hc [plasma membrane],A0A0B4KGE4,UniProt:A0A0B4KGE4
R-XTR-379426.1,SLC7A6 (y+LAT2)-mediated exchange of extracellular leucine for cytosolic arginine,R-XTR-352179.1,slc3a2 [plasma membrane],A0A803K247,UniProt:A0A803K247
R-XTR-379426.1,SLC7A6 (y+LAT2)-mediated exchange of extracellular leucine for cytosolic arginine,R-XTR-379425.1,slc7a6 [plasma membrane],Q28I80,UniProt:Q28I80
R-DRE-379426.1,SLC7A6 (y+LAT2)-mediated exchange of extracellular leucine for cytosolic arginine,R-DRE-352179.1,SLC3A2 [plasma membrane],F1Q7L6,UniProt:F1Q7L6
R-DRE-379426.1,SLC7A6 (y+LAT2)-mediated exchange of extracellular leucine for cytosolic arginine,R-DRE-379425.1,slc7a6 [plasma membrane],Q59I64,UniProt:Q59I64
R-BTA-379426.1,SLC7A6 (y+LAT2)-mediated exchange of extracellular leucine for cytosolic arginine,R-BTA-352179.1,SLC3A2 [plasma membrane],Q08DL0,UniProt:Q08DL0
R-BTA-379426.1,SLC7A6 (y+LAT2)-mediated exchange of extracellular leucine for cytosolic arginine,R-BTA-379425.1,SLC7A6 [plasma membrane],F1MDA3,UniProt:F1MDA3
R-CFA-379426.1,SLC7A6 (y+LAT2)-mediated exchange of extracellular leucine for cytosolic arginine,R-CFA-352179.1,SLC3A2 [plasma membrane],F1PRC5,UniProt:F1PRC5
R-CFA-379426.1,SLC7A6 (y+LAT2)-mediated exchange of extracellular leucine for cytosolic arginine,R-CFA-379425.1,SLC7A6 [plasma membrane],F1PA88,UniProt:F1PA88
R-RNO-379426.1,SLC7A6 (y+LAT2)-mediated exchange of extracellular leucine for cytosolic arginine,R-RNO-352179.1,Slc3a2 [plasma membrane],Q794F9,UniProt:Q794F9
R-RNO-379426.1,SLC7A6 (y+LAT2)-mediated exchange of extracellular leucine for cytosolic arginine,R-RNO-379425.1,Slc7a6 [plasma membrane],D3ZMM8,UniProt:D3ZMM8
R-MMU-379426.1,SLC7A6 (y+LAT2)-mediated exchange of extracellular leucine for cytosolic arginine,R-MMU-352179.1,Slc3a2 [plasma membrane],P10852,UniProt:P10852
R-MMU-379426.1,SLC7A6 (y+LAT2)-mediated exchange of extracellular leucine for cytosolic arginine,R-MMU-379425.1,Slc7a6 [plasma membrane],Q8BGK6,UniProt:Q8BGK6
R-HSA-379426.1,SLC7A6 (y+LAT2)-mediated exchange of extracellular leucine for cytosolic arginine,R-HSA-352179.1,SLC3A2 [plasma membrane],P08195,UniProt:P08195 SLC3A2
R-HSA-379426.1,SLC7A6 (y+LAT2)-mediated exchange of extracellular leucine for cytosolic arginine,R-HSA-379425.1,SLC7A6 [plasma membrane],Q92536,UniProt:Q92536 SLC7A6
R-DME-352354.1,"SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine",R-DME-352349.1,Eaat1 [plasma membrane],A0A6H2EJK0,UniProt:A0A6H2EJK0
R-GGA-352354.1,"SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine",R-GGA-352349.1,SLC1A4 [plasma membrane],E1BRV6,UniProt:E1BRV6
R-XTR-352354.1,"SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine",R-XTR-352349.1,slc1a4 [plasma membrane],F6QUP8,UniProt:F6QUP8
R-DRE-352354.1,"SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine",R-DRE-352349.1,SLC1A4 [plasma membrane],D7RVS1,UniProt:D7RVS1
R-SSC-352354.1,"SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine",R-SSC-352349.1,SLC1A4 [plasma membrane],I3LAL2,UniProt:I3LAL2
R-BTA-352354.1,"SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine",R-BTA-352349.1,SLC1A4 [plasma membrane],A2VDL4,UniProt:A2VDL4
R-CFA-352354.1,"SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine",R-CFA-352349.1,SLC1A4 [plasma membrane],F1Q0H9,UniProt:F1Q0H9
R-RNO-352354.1,"SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine",R-RNO-352349.1,Slc1a4 [plasma membrane],Q76GL9,UniProt:Q76GL9
R-MMU-352354.1,"SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine",R-MMU-352349.1,Slc1a4 [plasma membrane],O35874,UniProt:O35874
R-HSA-352354.1,"SLC1A4-mediated exchange of extracellular cysteine for cytosolic alanine, serine, or threonine",R-HSA-352349.1,SLC1A4 [plasma membrane],P43007,UniProt:P43007 SLC1A4
R-DME-352347.1,"SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine",R-DME-352349.1,Eaat1 [plasma membrane],A0A6H2EJK0,UniProt:A0A6H2EJK0
R-GGA-352347.1,"SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine",R-GGA-352349.1,SLC1A4 [plasma membrane],E1BRV6,UniProt:E1BRV6
R-XTR-352347.1,"SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine",R-XTR-352349.1,slc1a4 [plasma membrane],F6QUP8,UniProt:F6QUP8
R-DRE-352347.1,"SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine",R-DRE-352349.1,SLC1A4 [plasma membrane],D7RVS1,UniProt:D7RVS1
R-SSC-352347.1,"SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine",R-SSC-352349.1,SLC1A4 [plasma membrane],I3LAL2,UniProt:I3LAL2
R-BTA-352347.1,"SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine",R-BTA-352349.1,SLC1A4 [plasma membrane],A2VDL4,UniProt:A2VDL4
R-CFA-352347.1,"SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine",R-CFA-352349.1,SLC1A4 [plasma membrane],F1Q0H9,UniProt:F1Q0H9
R-RNO-352347.1,"SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine",R-RNO-352349.1,Slc1a4 [plasma membrane],Q76GL9,UniProt:Q76GL9
R-MMU-352347.1,"SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine",R-MMU-352349.1,Slc1a4 [plasma membrane],O35874,UniProt:O35874
R-HSA-352347.1,"SLC1A4-mediated exchange of extracellular serine for cytosolic alanine, threonine, or cysteine",R-HSA-352349.1,SLC1A4 [plasma membrane],P43007,UniProt:P43007 SLC1A4
R-DME-379415.1,"SLC7A7:SLC3A2 exchanges L-Arg for L-Leu, Na+ across the plasma membrane",R-DME-352179.1,CD98hc [plasma membrane],A0A0B4KGE4,UniProt:A0A0B4KGE4
R-XTR-379415.1,"SLC7A7:SLC3A2 exchanges L-Arg for L-Leu, Na+ across the plasma membrane",R-XTR-352179.1,slc3a2 [plasma membrane],A0A803K247,UniProt:A0A803K247
R-XTR-379415.1,"SLC7A7:SLC3A2 exchanges L-Arg for L-Leu, Na+ across the plasma membrane",R-XTR-379417.1,slc7a7 [plasma membrane],Q6P4M7,UniProt:Q6P4M7
R-DRE-379415.1,"SLC7A7:SLC3A2 exchanges L-Arg for L-Leu, Na+ across the plasma membrane",R-DRE-352179.1,SLC3A2 [plasma membrane],F1Q7L6,UniProt:F1Q7L6
R-DRE-379415.1,"SLC7A7:SLC3A2 exchanges L-Arg for L-Leu, Na+ across the plasma membrane",R-DRE-379417.1,SLC7A7 [plasma membrane],F1R8V8,UniProt:F1R8V8
R-SSC-379415.1,"SLC7A7:SLC3A2 exchanges L-Arg for L-Leu, Na+ across the plasma membrane",R-SSC-352179.1,SLC3A2 [plasma membrane],I3LB80,UniProt:I3LB80
R-SSC-379415.1,"SLC7A7:SLC3A2 exchanges L-Arg for L-Leu, Na+ across the plasma membrane",R-SSC-379417.1,SLC7A7 [plasma membrane],A0A287ALX4,UniProt:A0A287ALX4
R-BTA-379415.1,"SLC7A7:SLC3A2 exchanges L-Arg for L-Leu, Na+ across the plasma membrane",R-BTA-352179.1,SLC3A2 [plasma membrane],Q08DL0,UniProt:Q08DL0
R-BTA-379415.1,"SLC7A7:SLC3A2 exchanges L-Arg for L-Leu, Na+ across the plasma membrane",R-BTA-379417.1,SLC7A7 [plasma membrane],A0A3Q1MGJ2,UniProt:A0A3Q1MGJ2
R-CFA-379415.1,"SLC7A7:SLC3A2 exchanges L-Arg for L-Leu, Na+ across the plasma membrane",R-CFA-352179.1,SLC3A2 [plasma membrane],F1PRC5,UniProt:F1PRC5
R-CFA-379415.1,"SLC7A7:SLC3A2 exchanges L-Arg for L-Leu, Na+ across the plasma membrane",R-CFA-379417.1,SLC7A7 [plasma membrane],F1PEK0,UniProt:F1PEK0
R-RNO-379415.1,"SLC7A7:SLC3A2 exchanges L-Arg for L-Leu, Na+ across the plasma membrane",R-RNO-352179.1,Slc3a2 [plasma membrane],Q794F9,UniProt:Q794F9
R-RNO-379415.1,"SLC7A7:SLC3A2 exchanges L-Arg for L-Leu, Na+ across the plasma membrane",R-RNO-379417.1,Slc7a7 [plasma membrane],Q9R0S5,UniProt:Q9R0S5
R-MMU-379415.1,"SLC7A7:SLC3A2 exchanges L-Arg for L-Leu, Na+ across the plasma membrane",R-MMU-352179.1,Slc3a2 [plasma membrane],P10852,UniProt:P10852
R-MMU-379415.1,"SLC7A7:SLC3A2 exchanges L-Arg for L-Leu, Na+ across the plasma membrane",R-MMU-379417.1,Slc7a7 [plasma membrane],Q9Z1K8,UniProt:Q9Z1K8
R-HSA-379415.1,"SLC7A7:SLC3A2 exchanges L-Arg for L-Leu, Na+ across the plasma membrane",R-HSA-352179.1,SLC3A2 [plasma membrane],P08195,UniProt:P08195 SLC3A2
R-HSA-379415.1,"SLC7A7:SLC3A2 exchanges L-Arg for L-Leu, Na+ across the plasma membrane",R-HSA-379417.1,SLC7A7 [plasma membrane],Q9UM01,UniProt:Q9UM01 SLC7A7
R-DME-352385.1,SLC1A5-mediated exchange of glutamine and alanine across the plasma membrane,R-DME-352376.1,Eaat1 [plasma membrane],A0A6H2EJK0,UniProt:A0A6H2EJK0
R-XTR-352385.1,SLC1A5-mediated exchange of glutamine and alanine across the plasma membrane,R-XTR-352376.1,slc1a5 [plasma membrane],F7C3I3,UniProt:F7C3I3
R-DRE-352385.1,SLC1A5-mediated exchange of glutamine and alanine across the plasma membrane,R-DRE-352376.1,SLC1A5 [plasma membrane],A0A0G2L9M2,UniProt:A0A0G2L9M2
R-SSC-352385.1,SLC1A5-mediated exchange of glutamine and alanine across the plasma membrane,R-SSC-352376.1,SLC1A5 [plasma membrane],F1RM08,UniProt:F1RM08
R-BTA-352385.1,SLC1A5-mediated exchange of glutamine and alanine across the plasma membrane,R-BTA-352376.1,SLC1A5 [plasma membrane],Q95JC7,UniProt:Q95JC7
R-CFA-352385.1,SLC1A5-mediated exchange of glutamine and alanine across the plasma membrane,R-CFA-352376.1,SLC1A5 [plasma membrane],A0A5F4C8T4,UniProt:A0A5F4C8T4
R-RNO-352385.1,SLC1A5-mediated exchange of glutamine and alanine across the plasma membrane,R-RNO-352376.1,Slc1a5 [plasma membrane],D3ZJ25,UniProt:D3ZJ25
R-MMU-352385.1,SLC1A5-mediated exchange of glutamine and alanine across the plasma membrane,R-MMU-352376.1,SLC1A5 [plasma membrane],P51912,UniProt:P51912
